sortid,genelist,drdist,FC,pValues,pAdjusted
1513,IFI30,8.13097969373413e-15,0.772496374291997,0.379445885182759,0.999999999923338
30,AC007192.1,8.08767662730515e-15,0.768382299103998,0.380717966727762,0.999999999923338
73,AC246785.2,5.88919471867203e-15,0.559512105432947,0.454456889501695,0.999999999923338
175,AL671883.2,4.69434939455813e-15,0.44599396672341,0.504243520640352,0.999999999923338
2746,RPL5,4.52473354578689e-15,0.429879349157804,0.512048155705158,0.999999999923338
1936,MRNIP,3.9585884551895e-15,0.376091854134698,0.539702267113069,0.999999999923338
95,ACTB,3.92758947298396e-15,0.373146747608485,0.541293997617559,0.999999999923338
37,AC010970.1,3.67264023077655e-15,0.348924898255511,0.554722350881553,0.999999999923338
1167,FCER1G,3.61034916157168e-15,0.343006838326199,0.558098738578041,0.999999999923338
595,CD74,3.38730759894085e-15,0.321816427706737,0.570518077864792,0.999999999923338
2518,PSAP,3.37343589176446e-15,0.320498524587724,0.571308203875642,0.999999999923338
169,AL590560.2,2.97726522267268e-15,0.282859713890647,0.594832955720447,0.999999999923338
1913,MMACHC,2.79636793752606e-15,0.265673285912882,0.606249048417086,0.999999999923338
3421,TPT1,2.31984165595805e-15,0.220400165251936,0.638735181564272,0.999999999923338
797,CTSB,2.29255926480526e-15,0.21780815924019,0.64071508996933,0.999999999923338
287,ARL14EPP1,2.19171896743542e-15,0.208227669922185,0.648160098706114,0.999999999923338
3576,VIM,2.14044826009178e-15,0.203356616614689,0.652025015170475,0.999999999923338
1284,GGCX,2.0916905652515e-15,0.198724315969297,0.655752517715395,0.999999999923338
16,ABHD14A,1.8322148858498e-15,0.17407242540939,0.676517587885986,0.999999999923338
1483,HSP90B1,1.8084476148055e-15,0.171814378851644,0.678504320310909,0.999999999923338
386,BCL2A1,1.78273742279731e-15,0.169371742065331,0.680670764933955,0.999999999923338
2407,PLTP,1.77642043038495e-15,0.16877158637453,0.681205853076347,0.999999999923338
1136,FAM241A,1.7257550750384e-15,0.163958045475199,0.685538278113003,0.999999999923338
2018,MYH9,1.698203989878e-15,0.161340511771281,0.687925327269837,0.999999999923338
1437,HLA-DQA1,1.68249705534152e-15,0.159848250022058,0.689296267688522,0.999999999923338
2334,PFN1,1.66103153834824e-15,0.15780888518852,0.69118188688296,0.999999999923338
2344,PHC1,1.65863690722678e-15,0.157581379533756,0.691393114201622,0.999999999923338
1970,MT-ND4,1.62580532820199e-15,0.154462164295956,0.694307111483151,0.999999999923338
1800,LYZ,1.59827744048913e-15,0.151846834501628,0.696776667961648,0.999999999923338
2118,NMNAT3,1.59816894806571e-15,0.151836527010171,0.696786449238382,0.999999999923338
1972,MT-ND5,1.47909808009462e-15,0.140524013972861,0.707760626284138,0.999999999923338
1966,MT-CYB,1.47703447111274e-15,0.140327957591403,0.70795519554168,0.999999999923338
2364,PIGN,1.454116396102e-15,0.138150590223829,0.710126542001021,0.999999999923338
2730,RPL17-C18orf32,1.44571477461797e-15,0.137352381105241,0.710927420713615,0.999999999923338
2050,NCAPH2,1.43652520353318e-15,0.136479311609106,0.711806446732721,0.999999999923338
2729,RPL17,1.37026996968514e-15,0.130184630051247,0.718240684940049,0.999999999923338
2745,RPL4,1.33101002205829e-15,0.126454677654488,0.722136649687389,0.999999999923338
2725,RPL13,1.32966415297205e-15,0.126326811268326,0.722271348396792,0.999999999923338
2751,RPLP0,1.32782159457324e-15,0.126151756141378,0.72245588187004,0.999999999923338
1968,MT-ND2,1.26353524890858e-15,0.120044131868168,0.728986629905086,0.999999999923338
2010,MX1,1.24409144001574e-15,0.118196842557665,0.730998447517658,0.999999999923338
1220,FTH1,1.18484003826255e-15,0.112567570963084,0.737239715929313,0.999999999923338
3630,YBX1,1.16929664569634e-15,0.11109084677315,0.738905623789705,0.999999999923338
1594,ITGA4,1.15936385802112e-15,0.110147166828699,0.739976650658696,0.999999999923338
3360,TMEM45A,1.12685321610039e-15,0.107058442719718,0.743518235745081,0.999999999923338
2761,RPS26,1.10620626492452e-15,0.105096847005018,0.745796888533339,0.999999999923338
2295,PCSK7,1.10460347751313e-15,0.104944571693716,0.745974756262937,0.999999999923338
673,CHRNE,1.0848630984012e-15,0.103069106268206,0.748177216702037,0.999999999923338
989,EEF2,1.06102024402503e-15,0.100803878798439,0.750867072480195,0.999999999923338
2157,NRDE2,1.03404701747503e-15,0.0982412454507153,0.753950504237758,0.999999999923338
1961,MT-ATP6,1.025010166118e-15,0.0973826853298842,0.754993412970346,0.999999999923338
137,AHNAK,1.02062689177231e-15,0.0969662455320846,0.755501087425947,0.999999999923338
546,CCL2,1.00515881626547e-15,0.0954966769565399,0.75730223112819,0.999999999923338
3431,TRANK1,9.94486430954411e-16,0.0944827303881828,0.758553820210141,0.999999999923338
2738,RPL3,9.88373387434124e-16,0.093901951179135,0.759274032080231,0.999999999923338
1965,MT-CO3,9.69282810626012e-16,0.0920882212323274,0.761539013064093,0.999999999923338
1852,MCF2L2,9.57078033524959e-16,0.0909286873981855,0.762999825277623,0.999999999923338
2921,SHISA9,9.56026593552044e-16,0.0908287937079469,0.763126148420609,0.999999999923338
3609,WIPF1,9.0101382105855e-16,0.0856022196797614,0.769844295907487,0.999999999923338
1849,MBOAT1,8.97902997915806e-16,0.0853066710879127,0.770230765745666,0.999999999923338
711,CNNM2,8.76701113439725e-16,0.083292353071776,0.77288432242903,0.999999999923338
1840,MARS1,8.72264169921014e-16,0.082870814350706,0.773444021503806,0.999999999923338
415,BRD7,8.6993155834843e-16,0.0826492009596602,0.773738887572458,0.999999999923338
2193,NUPR1,8.49397449812686e-16,0.0806983260355223,0.776353282296462,0.999999999923338
3068,SP110,8.49116093666764e-16,0.0806715953572036,0.776389340429312,0.999999999923338
3158,STAT1,8.46942076469896e-16,0.0804650494715309,0.776668176759976,0.999999999923338
1967,MT-ND1,8.43690359493524e-16,0.0801561150418451,0.777085959968422,0.999999999923338
3013,SLFN5,8.33947738373294e-16,0.0792305021667719,0.778342931014097,0.999999999923338
801,CTSL,8.31151272457296e-16,0.0789648195722619,0.778705187084681,0.999999999923338
1995,MTRNR2L12,8.20594803440618e-16,0.0779618858117713,0.780078637937135,0.999999999923338
1917,MMP25,8.05718405501799e-16,0.0765485304839849,0.782030398654838,0.999999999923338
26,AC004057.1,8.03145010615143e-16,0.076304041099625,0.782369987241061,0.999999999923338
2554,PTPRC,8.02974272828999e-16,0.076287819890654,0.782392538726201,0.999999999923338
871,DDX6,7.84100978243796e-16,0.0744947331794365,0.784901464884427,0.999999999923338
1963,MT-CO1,7.77826818146705e-16,0.0738986468393777,0.785742697851935,0.999999999923338
114,ADAR,7.72856490192244e-16,0.0734264331002606,0.786411704307537,0.999999999923338
3064,SOD2,7.68680739075133e-16,0.0730297093696135,0.786975547825754,0.999999999923338
1218,FSIP2,7.63463561183206e-16,0.0725340432681896,0.787682327315494,0.999999999923338
1403,HDGFL3,7.56158323013144e-16,0.0718399977518712,0.788676346039448,0.999999999923338
2013,MXD3,7.4852708810843e-16,0.0711149804086592,0.789720234611359,0.999999999923338
3506,TYROBP,7.45286959182235e-16,0.0708071469197066,0.790165180441214,0.999999999923338
3551,USP30,7.33274535283382e-16,0.0696658879007629,0.791823869174662,0.999999999923338
2209,OGT,7.26719685977046e-16,0.0690431342457418,0.792735103350577,0.999999999923338
3008,SLC9A4,7.23673926558381e-16,0.0687537671342119,0.793160010119131,0.999999999923338
1199,FN1,6.91757180854312e-16,0.0657214670591554,0.797671339218315,0.999999999923338
2805,S100A11,6.8143967546699e-16,0.0647412364100017,0.799153340395515,0.999999999923338
1964,MT-CO2,6.75279461292584e-16,0.064155975679581,0.800043891852335,0.999999999923338
2273,PARP15,6.74844048075415e-16,0.0641146085695585,0.80010700065096,0.999999999923338
596,CD83,6.74411994144304e-16,0.0640735606137335,0.800169643972556,0.999999999923338
1466,HNRNPU,6.67065434153671e-16,0.0633755892535719,0.801238103998673,0.999999999923338
3364,TMEM79,6.66744555826647e-16,0.0633451037089571,0.80128491379278,0.999999999923338
2820,SAMHD1,6.65895488181622e-16,0.0632644367165385,0.801408833756991,0.999999999923338
2198,OASL,6.64653106237316e-16,0.06314640228728,0.801590308745708,0.999999999923338
2603,RASGEF1B,6.63884394577949e-16,0.0630733696402799,0.801702684932418,0.999999999923338
1518,IFIT2,6.47864943954718e-16,0.0615514168140871,0.804060455384992,0.999999999923338
1976,MTATP6P1,6.45517186284117e-16,0.0613283644444381,0.804408592538442,0.999999999923338
1221,FTL,6.42031462568478e-16,0.060997197840469,0.804926714586099,0.999999999923338
1265,GBP4,6.39338325481759e-16,0.0607413321621222,0.805328048377316,0.999999999923338
3779,ZNRD1ASP,6.35815631924345e-16,0.0604066531808254,0.805854359271998,0.999999999923338
72,AC244669.1,6.32836666032614e-16,0.0601236318922253,0.806300641896126,0.999999999923338
2066,NDUFA9,6.31637455750921e-16,0.0600096990539308,0.806480611417223,0.999999999923338
867,DDX5,6.27525215305026e-16,0.0596190092533993,0.807099128232841,0.999999999923338
868,DDX54,6.22678541653852e-16,0.0591585434837217,0.807830873577809,0.999999999923338
1551,IL2RG,6.17396013948007e-16,0.0586566687215689,0.808631867344341,0.999999999923338
3362,TMEM52B,6.14905454341478e-16,0.0584200492318554,0.80901077126141,0.999999999923338
512,CASR,6.13029364590001e-16,0.0582418084065857,0.809296728790496,0.999999999923338
869,DDX58,6.07766928209424e-16,0.0577418424520439,0.810101320201048,0.999999999923338
2866,SELL,6.07036994121354e-16,0.0576724939285271,0.81021321282832,0.999999999923338
1882,METTL5,5.99974634821621e-16,0.0570015234971047,0.811299506601718,0.999999999923338
1549,IL1RN,5.97693630088584e-16,0.0567848130941293,0.811651801030917,0.999999999923338
1435,HLA-C,5.97441452372838e-16,0.0567608545579591,0.811690792715399,0.999999999923338
3225,TAGLN2,5.97411487490251e-16,0.0567580076976759,0.811695426459526,0.999999999923338
3738,ZNF575,5.95839435986359e-16,0.0566086524990774,0.811938699621658,0.999999999923338
2736,RPL26,5.94922787508377e-16,0.0565215648844955,0.812080706448741,0.999999999923338
2711,RNLS,5.91642676448114e-16,0.0562099328307,0.812589809044168,0.999999999923338
3726,ZNF473,5.87774040445175e-16,0.0558423870492207,0.813192175473958,0.999999999923338
3228,TAP1,5.85356518291323e-16,0.0556127065963153,0.813569659253954,0.999999999923338
2232,ORC6,5.80933542299292e-16,0.0551924948818454,0.81426242025893,0.999999999923338
2276,PARP9,5.79409740973485e-16,0.0550477237664735,0.814501734128191,0.999999999923338
2732,RPL18A,5.77965892510514e-16,0.0549105486972096,0.814728797884286,0.999999999923338
1587,ISG15,5.68511380949201e-16,0.0540123081189623,0.816223091369969,0.999999999923338
306,ASGR1,5.63404595906924e-16,0.0535271300619457,0.817035673996266,0.999999999923338
1703,LCP2,5.48885321804254e-16,0.0521477038397517,0.819367380263599,0.999999999923338
2191,NUP62,5.44782137950163e-16,0.0517578744748128,0.820032193363656,0.999999999923338
661,CFLAR,5.44666346971782e-16,0.0517468735727882,0.82005099238927,0.999999999923338
2395,PLD3,5.44195223231116e-16,0.0517021137289298,0.820127502474219,0.999999999923338
15,ABCC9,5.34471982099248e-16,0.0507783420797984,0.821714393340778,0.999999999923338
2211,OPHN1,5.25764260549423e-16,0.0499510514482934,0.823148469755681,0.999999999923338
1433,HLA-A,5.17638501204843e-16,0.0491790510413935,0.824497992800798,0.999999999923338
1434,HLA-B,5.13133251328677e-16,0.0487510227685767,0.825251015258448,0.999999999923338
1693,LAPTM5,5.12490564197872e-16,0.0486899632779554,0.82535871828485,0.999999999923338
2804,S100A10,5.12458662709032e-16,0.0486869324273824,0.825364066256103,0.999999999923338
3673,ZFP36L1,5.06846587348795e-16,0.0481537484776823,0.826307606809014,0.999999999923338
1335,GPNMB,5.06206060178085e-16,0.04809289419743,0.826415644072499,0.999999999923338
1223,FTSJ3,5.05977339717605e-16,0.0480711642542863,0.826454239547003,0.999999999923338
706,CMPK2,4.98096354195477e-16,0.0473224189651567,0.827789745450686,0.999999999923338
1515,IFI6,4.93552298622242e-16,0.046890703896724,0.828564811454221,0.999999999923338
1666,KMO,4.93059194363679e-16,0.0468438557595701,0.828649143072033,0.999999999923338
3307,TIMMDC1,4.91839437470144e-16,0.0467279708584555,0.828857938035471,0.999999999923338
763,CREG1,4.88755242671879e-16,0.0464349521338969,0.829387094861111,0.999999999923338
590,CD5,4.88380342247667e-16,0.0463993341359024,0.829451535675611,0.999999999923338
525,CCDC157,4.82682023290321e-16,0.0458579564790991,0.830434211481831,0.999999999923338
3318,TLR2,4.77804661961795e-16,0.0453945751788971,0.831280142465605,0.999999999923338
969,DUX4L50,4.7613507424781e-16,0.0452359534009323,0.831570752568024,0.999999999923338
1709,LENG9,4.72857300016544e-16,0.0449245433612108,0.832142838333142,0.999999999923338
3010,SLC9B1,4.72552659995376e-16,0.0448956005621041,0.832196113721973,0.999999999923338
676,CHTOP,4.72477634604171e-16,0.0448884726581037,0.832209236901558,0.999999999923338
2341,PGM5P2,4.69251223825683e-16,0.044581942483114,0.832774622966575,0.999999999923338
2891,SERPING1,4.62291032542861e-16,0.04392067868307,0.834001259280438,0.999999999923338
2423,PNRC1,4.6109317333153e-16,0.043806874205317,0.834213335318916,0.999999999923338
3371,TMSB10,4.5755087714003e-16,0.0434703328452751,0.834842172073959,0.999999999923338
237,APBB2,4.51009137882936e-16,0.0428488247308762,0.83601018912785,0.999999999923338
3326,TMC6,4.47363564871549e-16,0.0425024713959043,0.836664935947817,0.999999999923338
290,ARL6IP5,4.45726111066247e-16,0.0423469025499212,0.836959928571586,0.999999999923338
3067,SP100,4.42230301846111e-16,0.0420147777569086,0.837591605714344,0.999999999923338
3219,TAF1C,4.40732889763369e-16,0.0418725137926251,0.837862977128238,0.999999999923338
985,EEA1,4.38558510710369e-16,0.0416659335282477,0.838257889703044,0.999999999923338
817,CYB5R3,4.38018377923023e-16,0.0416146173725595,0.838356147117811,0.999999999923338
2316,PDRG1,4.35224357720365e-16,0.0413491671368499,0.838865427321022,0.999999999923338
1039,EMG1,4.3263917071671e-16,0.0411035574240709,0.839338160843163,0.999999999923338
3065,SON,4.30444331424304e-16,0.0408950333028208,0.839740669890061,0.999999999923338
1798,LYSMD4,4.24744950261786e-16,0.0403535547295628,0.840790887878752,0.999999999923338
2783,RSAD2,4.21932716936591e-16,0.0400863741278144,0.841311795977197,0.999999999923338
3507,TYW1,4.21340299256908e-16,0.0400300905645957,0.841421759147469,0.999999999923338
3446,TRIM22,4.20985984663638e-16,0.0399964283554931,0.841487564611373,0.999999999923338
2823,SARAF,4.12182567918273e-16,0.0391600460530731,0.843131931019237,0.999999999923338
3668,ZEB2,4.10525546352314e-16,0.0390026181415493,0.843443476132353,0.999999999923338
2111,NLRC3,4.10329783599629e-16,0.0389840193967034,0.843480325608117,0.999999999923338
1262,GBP1,4.09070177922187e-16,0.0388643485998853,0.84371764670266,0.999999999923338
2737,RPL28,4.07114023543713e-16,0.0386785011101798,0.844086957577691,0.999999999923338
2268,PAQR3,4.05023716474334e-16,0.0384799082353881,0.844482615708122,0.999999999923338
452,C1QB,4.02567502230175e-16,0.0382465517802539,0.844948890940927,0.999999999923338
1512,IFI27,4.00770999317106e-16,0.0380758722263718,0.845290865786221,0.999999999923338
2413,PML,3.97459869536608e-16,0.0377612931908079,0.84592324973322,0.999999999923338
148,AKNA,3.9738049065406e-16,0.0377537516765902,0.845938443586705,0.999999999923338
1750,LRP1,3.88615255680764e-16,0.0369209968928209,0.847625985352595,0.999999999923338
1112,FAM110D,3.87194810459774e-16,0.0367860452849672,0.847901310690705,0.999999999923338
2821,SAMSN1,3.85759054838172e-16,0.0366496390886866,0.848180136263406,0.999999999923338
2090,NFATC2,3.80771809235191e-16,0.0361758180620549,0.849152868289145,0.999999999923338
793,CTNNB1,3.74746664562337e-16,0.0356033898197422,0.850336882715358,0.999999999923338
1546,IL18BP,3.7358319470352e-16,0.0354928525559206,0.850566651701457,0.999999999923338
2912,SH3BGRL3,3.67828904000159e-16,0.034946157216318,0.851708528751225,0.999999999923338
2310,PDIA3,3.66710874839506e-16,0.0348399371167127,0.851931459780528,0.999999999923338
224,AP002008.2,3.66059709121329e-16,0.0347780721047089,0.852061461988858,0.999999999923338
610,CDCA7L,3.64919589111688e-16,0.0346697532296312,0.85228937011618,0.999999999923338
3274,TESPA1,3.64724597309718e-16,0.0346512277301573,0.852328385529659,0.999999999923338
2645,RESF1,3.64481341027643e-16,0.0346281167886711,0.852377073190932,0.999999999923338
846,DCBLD2,3.59841027300485e-16,0.0341872565645865,0.85330906906841,0.999999999923338
646,CERKL,3.56503059700831e-16,0.033870127760265,0.853983341023126,0.999999999923338
2541,PTGER2,3.56385112635827e-16,0.0338589220158767,0.854007225992974,0.999999999923338
593,CD68,3.55620011278612e-16,0.0337862323712488,0.854162262811571,0.999999999923338
1500,IAH1,3.53777516748841e-16,0.0336111833122777,0.854536326899056,0.999999999923338
3,AADACL2,3.52033559951924e-16,0.0334454959839011,0.854891314422895,0.999999999923338
8,AATK,3.4910631583944e-16,0.0331673886033963,0.85548921231644,0.999999999923338
1317,GNLY,3.48271811537527e-16,0.0330881052240447,0.855660136199174,0.999999999923338
3231,TASOR,3.46762530678401e-16,0.0329447136481978,0.855969806547147,0.999999999923338
291,ARL8B,3.45635487388977e-16,0.0328376371472663,0.85620150463987,0.999999999923338
1997,MTRNR2L8,3.4429489192478e-16,0.0327102717897704,0.8564776135346,0.999999999923338
74,ACAA1,3.41765854604424e-16,0.0324699966649992,0.857000009361467,0.999999999923338
3671,ZFHX3,3.39884188077137e-16,0.0322912260094684,0.857389980834456,0.999999999923338
453,C1QC,3.39105096024557e-16,0.0322172071570635,0.857551772193563,0.999999999923338
181,ALDH1A2,3.38418645335985e-16,0.0321519898415585,0.857694484096273,0.999999999923338
1837,MARCO,3.36241509389234e-16,0.0319451476542016,0.858148097822095,0.999999999923338
2525,PSMB2,3.3504024159957e-16,0.0318310193391618,0.858399035012019,0.999999999923338
1293,GLG1,3.34114028449741e-16,0.0317430230180522,0.858592832127365,0.999999999923338
1604,ITK,3.32884955492107e-16,0.0316262530297759,0.858850426804123,0.999999999923338
844,DCAF6,3.30042832010701e-16,0.0313562326672397,0.859447977097443,0.999999999923338
1522,IFITM3,3.27856687120534e-16,0.0311485345711994,0.859909417110675,0.999999999923338
904,DIMT1,3.27264331000858e-16,0.0310922568565851,0.860034721504697,0.999999999923338
2767,RPS3AP34,3.22325089111342e-16,0.0306229964974253,0.861084131581103,0.999999999923338
141,AIF1,3.19822924883435e-16,0.0303852744926058,0.861618913902075,0.999999999923338
87,ACOT13,3.16349568065613e-16,0.0300552828250017,0.862364852721164,0.999999999923338
2585,RACK1,3.15861829418758e-16,0.0300089444561348,0.862469936698284,0.999999999923338
1482,HSP90AB1,3.15517712622664e-16,0.0299762511046165,0.862544127433477,0.999999999923338
411,BRAF,3.14842231853142e-16,0.0299120760033354,0.862689880703326,0.999999999923338
987,EEF1A1,3.14448750456612e-16,0.0298746926911615,0.86277485920236,0.999999999923338
1554,IL7R,3.13491814875256e-16,0.0297837775376532,0.862981753288069,0.999999999923338
3281,TGFBI,3.10967874157283e-16,0.0295439866235196,0.863529006438747,0.999999999923338
2579,RAB5C,3.10935084859419e-16,0.0295408714252693,0.863536130991375,0.999999999923338
992,EFCAB14,3.10931748663809e-16,0.0295405544648156,0.863536855911197,0.999999999923338
2742,RPL34,3.10323056844978e-16,0.0294827247516913,0.863669185242047,0.999999999923338
781,CSPG4P12,3.09836270083965e-16,0.0294364768182196,0.863775108646752,0.999999999923338
518,CBLB,3.08691203923516e-16,0.0293276880263901,0.864024609988086,0.999999999923338
2607,RBBP4,3.08477577904188e-16,0.0293073921541089,0.864071210190911,0.999999999923338
3192,SULT1B1,3.0760346932712e-16,0.029224346108988,0.864262060741156,0.999999999923338
1969,MT-ND3,3.06636594048272e-16,0.0291324866190574,0.864473491107043,0.999999999923338
740,CORO1C,3.04846710913402e-16,0.0289624359875008,0.864865799069015,0.999999999923338
3081,SPCS2,3.0246763140184e-16,0.0287364078376272,0.865389086514449,0.999999999923338
1740,LNPEP,2.99810904035054e-16,0.0284840013213614,0.865975952037716,0.999999999923338
3052,SNX10,2.97511285881173e-16,0.0282655225213837,0.866486095791143,0.999999999923338
278,ARHGEF3,2.97077419356493e-16,0.0282243023572871,0.866582571147286,0.999999999923338
1996,MTRNR2L6,2.95099907729579e-16,0.0280364257889704,0.86702321447078,0.999999999923338
3761,ZNF771,2.95069884308726e-16,0.0280335733671681,0.867029916183598,0.999999999923338
2324,PECAM1,2.94842026481359e-16,0.0280119253798252,0.867080789162101,0.999999999923338
2352,PHKG2,2.93569509764361e-16,0.0278910279496097,0.867365271579608,0.999999999923338
2231,ORC4,2.92058759309393e-16,0.0277474967525238,0.867703837359117,0.999999999923338
404,BOC,2.89743655339944e-16,0.0275275466985486,0.868224413253891,0.999999999923338
812,CXCL16,2.89672573589826e-16,0.0275207934663045,0.868240430499608,0.999999999923338
1268,GCC2,2.89540732498752e-16,0.027508267698356,0.868270144332192,0.999999999923338
1280,GFAP,2.89322984155856e-16,0.0274875801783115,0.868319234832028,0.999999999923338
3734,ZNF543,2.88693850183968e-16,0.0274278083266364,0.868461177330848,0.999999999923338
1727,LIMS1,2.88161770453265e-16,0.0273772572641218,0.86858134694416,0.999999999923338
982,ECE1,2.87646596298782e-16,0.0273283123421742,0.86869780710733,0.999999999923338
1958,MSN,2.86967890705856e-16,0.0272638308615292,0.868851398827121,0.999999999923338
2197,OAS3,2.85791889150306e-16,0.0271521030043653,0.869117971476223,0.999999999923338
2926,SIAE,2.85521156095252e-16,0.0271263815893196,0.869179420199616,0.999999999923338
873,DDX60L,2.83231040062522e-16,0.0269088055531435,0.869700413207157,0.999999999923338
810,CXCL10,2.82949051957459e-16,0.0268820148345635,0.869764713816966,0.999999999923338
2641,REPS1,2.82639737898772e-16,0.0268526279712513,0.869835283304758,0.999999999923338
872,DDX60,2.820082580486e-16,0.0267926332457606,0.86997947759408,0.999999999923338
799,CTSD,2.80619232639961e-16,0.0266606667260557,0.870297236904759,0.999999999923338
3672,ZFP36,2.80430615628286e-16,0.0266427468734504,0.870340447937616,0.999999999923338
1702,LCP1,2.79660205855264e-16,0.0265695528945209,0.870517099327319,0.999999999923338
172,AL645939.2,2.79029925195283e-16,0.0265096720999598,0.870661805613655,0.999999999923338
594,CD69,2.76795662440552e-16,0.0262974024913448,0.871176126623899,0.999999999923338
1419,HEXB,2.76566585686228e-16,0.0262756386979502,0.871228979676055,0.999999999923338
1517,IFIT1,2.76448824118619e-16,0.0262644505770306,0.871256158605533,0.999999999923338
2639,REM2,2.75727277516321e-16,0.0261958989196469,0.871422818735966,0.999999999923338
3365,TMEM87B,2.7559573075144e-16,0.0261834011146163,0.871453227023036,0.999999999923338
1169,FCGR2A,2.73267711374002e-16,0.0259622240122139,0.871992608021965,0.999999999923338
3324,TM9SF2,2.7285834326305e-16,0.0259233313580231,0.87208769828296,0.999999999923338
3492,TUBB,2.72851391293541e-16,0.0259226708753455,0.872089313756133,0.999999999923338
3496,TUBGCP4,2.7246723147558e-16,0.025886173174244,0.87217861624775,0.999999999923338
1572,IQGAP1,2.72134393665149e-16,0.0258545514003042,0.872256040564764,0.999999999923338
1287,GIMAP4,2.71075620517154e-16,0.0257539610103597,0.872502654589935,0.999999999923338
345,ATPAF2,2.70364934082945e-16,0.0256864411401393,0.872668467945952,0.999999999923338
1503,ICAM2,2.69920690501988e-16,0.0256442350876686,0.872772229910397,0.999999999923338
3282,TGFBR2,2.69644334711316e-16,0.0256179794758789,0.872836822517535,0.999999999923338
2461,PPP1R15A,2.67691546218844e-16,0.025432451767409,0.873294218278936,0.999999999923338
571,CD164,2.66218250777903e-16,0.0252924790421955,0.87364043718617,0.999999999923338
3262,TCF7L2,2.65902308179958e-16,0.0252624624241999,0.873714810323566,0.999999999923338
1527,IFT172,2.64261649982206e-16,0.0251065891399273,0.874101753009185,0.999999999923338
2615,RBM28,2.63520178779125e-16,0.0250361445148517,0.874277029977599,0.999999999923338
3439,TRBC2,2.62845880857135e-16,0.0249720817918405,0.874436647383731,0.999999999923338
2372,PILRA,2.62584635880424e-16,0.0249472618064374,0.874498544760255,0.999999999923338
1300,GLUL,2.62471589028794e-16,0.0249365216144435,0.874525338994865,0.999999999923338
1210,FOXK1,2.61336461985324e-16,0.0248286771038838,0.874794714007308,0.999999999923338
2012,MXD1,2.60646437082829e-16,0.0247631202146249,0.874958755688905,0.999999999923338
1532,IGHG1,2.60267682563581e-16,0.0247271360523362,0.875048892730928,0.999999999923338
50,AC072022.2,2.56221811003221e-16,0.0243427517310178,0.876015964904564,0.999999999923338
3768,ZNF804A,2.56165329817076e-16,0.0243373856480665,0.876029520580248,0.999999999923338
55,AC093512.2,2.51947538073491e-16,0.0239366677823031,0.8770461657434,0.999999999923338
1943,MRPL9,2.51381868409383e-16,0.0238829254559132,0.877183173990622,0.999999999923338
3042,SNAP47,2.51161572370248e-16,0.0238619958880244,0.87723657357861,0.999999999923338
2269,PAQR5,2.5086536241499e-16,0.0238338540004432,0.877308412449807,0.999999999923338
824,CYP27A1,2.50755079697646e-16,0.023823376419327,0.877335170063542,0.999999999923338
3137,SSBP2,2.50086509191372e-16,0.0237598578383553,0.877497512734211,0.999999999923338
2838,SCD,2.49868901917199e-16,0.0237391837207644,0.877550400167447,0.999999999923338
3537,UFSP2,2.49498701421631e-16,0.0237040122468019,0.877640428170062,0.999999999923338
1977,MTERF4,2.49444958675656e-16,0.0236989063336187,0.877653503397231,0.999999999923338
191,AMN,2.48043032173901e-16,0.0235657141254935,0.877995092920505,0.999999999923338
955,DST,2.46697500861795e-16,0.0234378798300888,0.878323871844857,0.999999999923338
2446,PPDPF,2.46389400146883e-16,0.0234086082423896,0.878399284902944,0.999999999923338
731,COL16A1,2.44833340669925e-16,0.0232607723911872,0.87878089714727,0.999999999923338
2602,RASEF,2.44658979866452e-16,0.0232442069718189,0.878823735085827,0.999999999923338
2415,PMS1,2.43735489908403e-16,0.0231564693717807,0.879050884157625,0.999999999923338
80,ACBD3,2.41739558124127e-16,0.0229668427677596,0.879543328604752,0.999999999923338
1925,MORC4,2.41261365913468e-16,0.0229214113729138,0.879661618641629,0.999999999923338
2252,P4HTM,2.41139166691735e-16,0.0229098016457609,0.879691866201412,0.999999999923338
886,DGCR6,2.40197663923974e-16,0.0228203527107153,0.879925176563043,0.999999999923338
551,CCL8,2.39814615488089e-16,0.022783960598197,0.880020232222598,0.999999999923338
2946,SLC11A1,2.39179479107073e-16,0.0227236184783053,0.880178016212943,0.999999999923338
1955,MS4A7,2.38754692246376e-16,0.0226832609418097,0.880283663643243,0.999999999923338
1939,MRPL3,2.38743144803084e-16,0.0226821638589966,0.880286536913622,0.999999999923338
1524,IFNGR2,2.37975462920882e-16,0.0226092290475781,0.880477713534841,0.999999999923338
550,CCL7,2.36465833338599e-16,0.0224658043407452,0.880854580095601,0.999999999923338
440,C12orf50,2.3621759579931e-16,0.0224422201471686,0.880916668186677,0.999999999923338
2933,SIRPA,2.35867817805476e-16,0.0224089889447525,0.881004209773371,0.999999999923338
1791,LY6E,2.35555244220729e-16,0.0223792924050966,0.881082496099003,0.999999999923338
1279,GEN1,2.34211770496217e-16,0.0222516535940021,0.881419585017011,0.999999999923338
2624,RBMS2,2.34032849269121e-16,0.0222346549044934,0.88146455236641,0.999999999923338
1869,MED12L,2.31883664046639e-16,0.0220304682191756,0.882006075223062,0.999999999923338
2253,PABPC1,2.31338674701697e-16,0.0219786906586783,0.882143801547318,0.999999999923338
1519,IFIT3,2.30911494211832e-16,0.02193810571172,0.882251871898297,0.999999999923338
3023,SMARCB1,2.30386464771022e-16,0.0218882244729641,0.882384836619948,0.999999999923338
